image,label
22869,3
22870,1
22871,3
22872,1
22873,2
22874,4
22875,3
22876,6
22877,3
22878,4
22880,3
22881,3
22882,3
22883,4
22884,2
22885,3
22886,6
22888,3
22889,1
22891,5
22894,4
22895,5
22896,1
22897,3
22898,6
22899,2
22900,6
22901,6
22902,3
22903,5
22904,2
22905,1
22906,6
22907,1
22909,1
22910,3
22911,3
22912,5
22913,3
22914,3
22915,3
22916,1
22917,6
22918,6
22919,3
22920,6
22921,1
22922,6
22923,6
22925,3
22927,4
22928,6
22929,3
22930,6
22931,1
22932,3
22933,4
22934,6
22936,1
22937,5
22938,4
22939,5
22940,1
22941,3
22942,3
22943,3
22944,1
22945,4
22946,6
22947,1
22948,4
22949,3
22950,3
22951,3
22953,2
22954,6
22956,4
22957,3
22958,4
22961,3
22962,6
22963,3
22965,3
22966,3
22967,3
22968,1
22969,3
22970,6
22972,4
22973,3
22974,3
22975,3
22977,3
22978,3
22979,6
22980,6
22981,2
22983,3
22984,3
22986,6
22987,3
22989,6
22990,3
22991,1
22992,4
22994,6
22995,6
22996,4
22998,3
23001,3
23002,5
23003,3
23004,3
23006,4
23007,2
23008,1
23009,1
23010,5
23011,5
23012,1
23013,1
23014,1
23015,2
23017,3
23018,5
23019,5
23020,5
23021,3
23022,6
23023,1
23024,3
23025,4
23026,3
23027,6
23028,6
23029,1
23030,3
23032,3
23033,3
23034,4
23035,1
23036,6
23037,3
23038,3
23039,3
23040,5
23041,3
23043,1
23044,3
23045,3
23046,3
23047,4
23048,3
23049,3
23050,3
23051,5
23052,4
23053,6
23054,6
23055,6
23056,5
23057,3
23058,6
23059,3
23060,6
23061,3
23063,6
23064,4
23065,6
23066,3
23068,1
23069,5
23070,2
23072,1
23074,3
23076,3
23077,6
23078,3
23079,6
23080,1
23081,1
23082,1
23083,3
23084,3
23085,3
23086,3
23087,2
23088,6
23089,4
23090,3
23092,3
23093,4
23094,5
23095,1
23096,6
23097,6
23098,6
23099,4
23100,3
23101,6
23102,3
23104,3
23105,1
23106,6
23107,3
23108,3
23109,6
23110,1
23111,1
23112,1
23113,3
23114,5
23115,4
23116,6
23117,5
23118,3
23119,4
23120,6
23121,6
23122,3
23123,1
23124,3
23125,3
23126,1
23127,4
23128,3
23129,3
23130,1
23131,4
23132,3
23133,4
23134,3
23135,3
23136,3
23137,5
23138,3
23139,3
23140,5
23141,3
23142,3
23143,3
23144,6
23145,3
23146,6
23147,1
23148,4
23149,3
23150,4
23151,4
23152,5
23153,5
23154,1
23155,3
23156,3
23157,6
23158,1
23159,2
23160,6
23161,3
23162,3
23163,6
23164,5
23165,4
23166,3
23167,3
23168,4
23169,1
23170,3
23171,3
23172,1
23173,3
23174,6
23175,6
23176,4
23177,5
23179,4
23180,3
23181,6
23182,6
23183,6
23184,1
23186,1
23187,3
23188,6
23189,3
23191,3
23192,6
23193,1
23194,2
23195,3
23196,1
23197,3
23198,5
23199,6
23200,6
23201,3
23202,1
23203,4
23204,1
23205,4
23206,1
23207,1
23208,4
23209,6
23210,3
23211,3
23213,4
23214,5
23215,5
23217,3
23218,3
23219,3
23220,4
23221,3
23222,4
23223,6
23224,1
23225,6
23226,4
23227,1
23228,5
23229,1
23230,3
23231,3
23232,4
23233,1
23234,1
23235,6
23236,4
23237,3
23238,3
23239,3
23241,6
23242,6
23243,3
23244,6
23245,3
23246,1
23247,6
23248,4
23250,3
23251,6
23253,6
23255,3
23256,4
23257,3
23258,3
23259,3
23261,6
23262,6
23263,1
23264,2
23265,6
23266,5
23267,6
23268,6
23269,6
23270,3
23271,5
23272,3
23273,4
23274,3
23275,3
23276,2
23277,3
23278,1
23279,3
23280,3
23281,2
23282,3
23283,3
23284,3
23285,3
23286,3
23287,3
23288,3
23289,4
23290,5
23291,1
23292,3
23293,6
23294,4
23295,3
23296,4
23297,6
23298,3
23299,6
23300,3
23301,5
23302,3
23303,1
23304,3
23305,6
23306,4
23307,6
23308,3
23309,1
23310,4
23311,3
23312,6
23314,3
23315,4
23316,3
23317,2
23318,6
23319,3
23320,4
23321,6
23322,6
23324,6
23327,6
23328,5
23329,6
23330,6
23331,3
23332,3
23333,6
23334,1
23335,5
23336,1
23337,2
23338,3
23339,3
23340,2
23341,3
23342,1
23343,3
23345,1
23346,1
23347,5
23348,1
23349,5
23350,3
23351,3
23352,5
23353,4
23354,6
23355,1
23356,3
23357,3
23359,3
23360,5
23361,6
23363,1
23364,5
23365,5
23366,4
23367,3
23368,3
23369,1
23370,3
23371,6
23372,3
23373,3
23374,3
23375,1
23376,5
23377,3
23378,3
23379,4
23380,6
23381,5
23382,2
23383,6
23384,1
23385,6
23386,3
23387,3
23388,3
23390,5
23391,3
23392,1
23393,6
23394,4
23395,3
23396,1
23397,4
23398,1
23399,2
23400,3
23401,3
23402,2
23403,6
23405,5
23406,3
23407,2
23408,4
23409,2
23410,3
23411,3
23412,2
23413,1
23414,3
23418,3
23419,3
23420,3
23421,3
23422,3
23423,6
23424,4
23425,3
23427,1
23429,5
23430,6
23431,3
23432,2
23434,3
23435,6
23436,1
23437,6
23438,3
23439,4
23440,4
23441,4
23442,6
23444,2
23445,3
23446,5
23447,1
23448,3
23449,3
23450,6
23451,3
23452,3
23453,6
23454,5
23455,3
23456,2
23457,3
23460,3
23461,5
23462,6
23463,3
23465,4
23466,6
23468,3
23469,6
23470,6
23473,1
23474,3
23475,3
23477,3
23478,3
23480,2
23481,2
23482,6
23484,3
23485,4
23486,6
23487,3
23488,2
23489,4
23490,5
23492,3
23493,3
23494,3
23496,4
23497,3
23498,3
23499,5
23500,3
23502,3
23503,6
23504,1
23505,1
23506,5
23507,5
23508,6
23509,3
23510,1
23511,3
23512,1
23513,1
23514,6
23515,3
23516,3
23517,4
23518,3
23519,5
23522,3
23523,5
23524,3
23525,5
23527,6
23529,1
23530,1
23531,3
23532,3
23533,3
23534,2
23535,6
23536,4
23540,5
23541,2
23542,6
23543,2
23544,6
23545,1
23546,1
23547,3
23548,3
23549,6
23550,1
23551,1
23552,6
23553,3
23554,3
23555,5
23556,1
23557,3
23558,3
23559,6
23560,1
23562,3
23563,4
23564,1
23565,1
23566,3
23567,6
23568,6
23569,2
23571,1
23572,6
23573,2
23574,4
23575,5
23576,4
23577,6
23578,4
23579,5
23581,5
23583,3
23585,5
23586,3
23587,2
23588,3
23589,3
23590,3
23591,3
23592,3
23593,1
23594,1
23595,1
23596,6
23597,6
23598,5
23599,4
23600,3
23601,3
23603,3
23605,4
23606,1
23607,3
23608,3
23609,1
23611,3
23612,3
23613,3
23614,3
23615,6
23616,6
23617,1
23618,1
23619,1
23620,3
23621,3
23622,4
23624,6
23625,4
23626,3
23627,1
23628,3
23629,6
23630,3
23631,6
23632,4
23633,1
23634,3
23635,3
23637,3
23638,5
23641,2
23642,4
23643,3
23644,3
23646,3
23647,4
23648,3
23650,6
23652,3
23653,3
23654,3
23655,4
23656,3
23657,2
23658,1
23660,3
23661,1
23662,4
23663,6
23664,5
23665,3
23666,4
23667,6
23668,3
23670,5
23671,3
23672,4
23673,1
23674,5
23675,6
23676,6
23677,3
23678,6
23679,3
23680,4
23682,3
23683,6
23684,4
23685,6
23686,3
23687,1
23688,4
23689,5
23690,6
23691,6
23693,3
23694,1
23695,3
23696,4
23698,6
23699,3
23700,3
23701,6
23702,5
23703,5
23704,5
23705,6
23706,3
23707,1
23708,3
23709,3
23711,5
23712,6
23713,1
23714,3
23715,6
23716,3
23717,3
23718,1
23719,5
23720,4
23722,3
23723,3
23724,2
23725,2
23726,3
23727,3
23728,1
23730,4
23731,1
23732,4
23733,6
23734,3
23735,3
23736,1
23737,5
23738,2
23739,1
23740,4
23741,4
23743,3
23744,3
23745,3
23746,6
23747,3
23748,5
23749,4
23750,3
23751,1
23752,4
23753,2
23755,4
23756,2
23757,1
23758,3
23759,5
23760,4
23761,4
23762,2
23763,3
23764,5
23765,3
23766,3
23768,3
23770,4
23772,3
23773,3
23774,1
23775,6
23776,1
23777,3
23778,3
23779,3
23780,5
23781,1
23782,3
23783,1
23785,3
23786,6
23787,6
23788,6
23789,1
23790,6
23791,4
23792,3
23793,3
23794,3
23795,6
23796,3
23799,3
23800,6
23801,2
23802,3
23803,3
23804,3
23805,1
23806,3
23807,1
23808,5
23809,3
23810,3
23811,3
23813,5
23814,5
23815,5
23816,1
23817,1
23818,6
23819,1
23820,3
23821,3
23822,3
23823,2
23824,3
23825,3
23826,3
23827,1
23828,4
23829,4
23830,3
23831,3
23832,4
23833,6
23834,6
23835,1
23836,4
23838,3
23839,5
23840,1
23841,3
23842,2
23844,4
23845,1
23846,4
23847,3
23848,6
23849,3
23850,5
23851,6
23852,3
23854,6
23855,6
23856,2
23857,6
23858,6
23859,3
23861,5
23862,6
23864,5
23865,3
23866,4
23868,1
23869,2
23870,2
23871,4
23872,1
23873,3
23874,3
23875,6
23876,3
23877,3
23878,3
23879,3
23880,5
23882,5
23883,5
23884,3
23885,4
23887,3
23888,3
23889,3
23890,3
23891,1
23892,4
23893,6
23894,3
23895,3
23896,6
23897,3
23899,3
23900,6
23902,5
23903,3
23904,3
23905,2
23906,3
23907,2
23908,2
23909,3
23910,1
23911,3
23912,4
23913,6
23914,3
23915,3
23916,4
23917,6
23918,6
23919,5
23920,1
23921,6
23922,4
23923,3
23924,1
23925,4
23926,5
23928,3
23929,4
23930,5
23931,3
23932,1
23933,3
23934,4
23935,3
23936,3
23937,6
23939,1
23940,4
23941,3
23942,5
23943,3
23944,3
23945,6
23946,1
23947,4
23948,4
23949,1
23950,3
23951,3
23952,2
23953,4
23954,5
23956,6
23957,4
23958,3
23959,6
23960,1
23961,3
23962,1
23963,3
23964,3
23965,3
23966,1
23967,3
23968,2
23969,3
23970,2
23971,1
23972,5
23973,3
23974,4
23975,3
23976,3
23977,3
23978,3
23979,5
23980,6
23981,3
23982,4
23983,3
23984,5
23985,1
23986,2
23987,5
23988,4
23989,5
23990,4
23991,3
23992,5
23993,4
23994,1
23995,3
23996,3
23997,4
23998,4
23999,5
24000,2
24001,1
24002,6
24003,3
24004,4
24005,3
24006,6
24007,5
24008,5
24009,6
24010,1
24011,5
24012,1
24013,3
24014,6
24015,6
24017,6
24018,3
24020,4
24021,1
24022,3
24023,5
24024,3
24025,1
24026,4
24027,3
24028,4
24029,4
24030,3
24031,4
24032,3
24033,2
24034,4
24035,6
24036,1
24037,6
24038,3
24039,2
24040,6
24041,1
24042,6
24044,1
24045,3
24047,4
24048,4
24049,6
24050,5
24051,3
24053,4
24054,5
24055,2
24056,3
24057,3
24058,1
24059,4
24060,6
24062,1
24064,1
24065,6
24066,3
24067,3
24068,1
24069,3
24070,5
24071,6
24072,4
24073,6
24074,1
24075,1
24076,3
24077,6
24078,6
24079,3
24080,4
24082,4
24083,5
24084,3
24085,5
24086,3
24088,5
24089,3
24090,3
24091,4
24092,3
24093,4
24094,2
24096,6
24097,5
24098,2
24099,4
24100,2
24101,4
24102,3
24103,1
24104,6
24105,3
24106,4
24108,3
24109,6
24110,3
24111,6
24112,3
24113,6
24114,3
24115,3
24116,2
24117,4
24118,1
24119,1
24120,1
24121,4
24122,3
24123,3
24124,6
24125,6
24127,6
24128,3
24130,3
24131,3
24132,6
24133,5
24134,4
24135,3
24136,3
24137,5
24138,6
24139,3
24140,3
24141,1
24142,6
24144,5
24146,3
24147,6
24148,4
24149,3
24150,1
24151,3
24152,5
24153,6
24154,1
24155,4
24156,6
24157,1
24158,6
24159,4
24160,5
24161,3
24162,4
24163,5
24164,4
24165,3
24166,4
24167,3
24168,3
24170,3
24171,3
24172,5
24173,3
24174,6
24175,6
24176,6
24178,2
24179,1
24180,4
24181,5
24182,6
24183,3
24184,4
24185,3
24186,6
24187,3
24188,3
24190,4
24191,6
24192,6
24193,3
24194,4
24195,1
24197,4
24199,4
24200,4
24201,1
24202,3
24203,5
24204,3
24205,3
24206,4
24208,3
24209,1
24210,1
24211,2
24212,4
24213,3
24214,3
24215,3
24216,3
24217,2
24218,3
24220,4
24221,3
24222,6
24223,3
24224,3
24225,5
24226,3
24227,1
24228,5
24230,1
24231,5
24232,6
24233,3
24234,6
24235,4
24236,4
24237,4
24238,6
24239,2
24240,3
24241,6
24242,6
24243,1
24244,4
24245,1
24246,3
24247,3
24248,6
24249,3
24250,3
24251,3
24252,6
24253,1
24254,4
24255,6
24256,6
24257,3
24258,3
24259,6
24260,6
24261,3
24262,2
24263,2
24264,2
24265,4
24266,3
24267,4
24269,3
24270,1
24271,5
24272,5
24273,3
24274,3
24275,3
24276,3
24277,3
24278,3
24279,3
24280,4
24281,1
24282,4
24283,3
24284,2
24286,3
24288,1
24289,4
24290,5
24291,3
24292,6
24293,4
24294,3
24295,3
24296,1
24297,3
24298,4
24299,3
24300,5
24301,3
24302,4
24303,6
24305,3
24306,3
24307,5
24308,3
24309,6
24310,5
24311,3
24312,5
24314,3
24315,3
24316,3
24317,3
24318,1
24319,6
24320,6
24321,6
24322,1
24324,3
24325,3
24326,3
24327,5
24328,6
24329,3
24330,3
24331,3
24332,3
24333,2
24334,3
24336,6
24338,1
24339,2
24340,2
24341,4
24343,2
24344,1
24345,6
24346,4
24347,1
24348,4
24349,5
24350,6
24351,6
24353,4
24355,3
24356,3
24357,2
24358,3
24359,2
24361,3
24362,6
24363,6
24364,3
24365,5
24366,4
24367,4
24368,3
24369,4
24370,6
24371,6
24374,6
24375,3
24376,4
24377,6
24378,3
24379,4
24380,5
24381,6
24382,3
24384,6
24385,3
24386,2
24387,1
24388,3
24389,3
24390,3
24391,3
24392,1
24393,1
24394,6
24395,6
24396,6
24397,5
24398,5
24399,3
24400,6
24401,3
24402,3
24403,4
24404,2
24405,6
24406,5
24407,6
24409,4
24410,2
24413,2
24414,4
24415,3
24416,1
24417,6
24418,3
24419,4
24420,1
24421,1
24423,5
24424,4
24425,3
24427,2
24429,5
24430,3
24431,6
24432,4
24433,3
24434,2
24435,5
24437,6
24438,3
24439,3
24441,6
24442,6
24444,3
24445,3
24446,4
24447,3
24448,3
24449,2
24450,3
24451,3
24452,2
24453,1
24454,4
24455,6
24456,3
24457,4
24458,3
24459,6
24460,3
24461,5
24462,6
24463,2
24464,3
24466,4
24467,3
24468,6
24469,4
24470,6
24471,3
24472,6
24473,2
24475,6
24476,6
24477,1
24478,2
24479,3
24480,5
24482,3
24483,6
24484,5
24485,4
24486,2
24488,4
24489,3
24490,4
24491,2
24492,3
24493,3
24494,3
24495,2
24496,5
24497,4
24498,5
24499,4
24500,4
24502,4
24503,6
24504,4
24505,1
24506,5
24507,3
24508,6
24509,4
24510,3
24511,3
24512,1
24513,3
24514,6
24515,3
24516,3
24517,3
24519,4
24520,4
24521,2
24522,3
24523,6
24524,5
24525,3
24526,1
24527,6
24528,4
24529,4
24530,4
24531,6
24532,1
24533,2
24535,1
24536,3
24537,5
24538,1
24539,4
24541,4
24543,3
24544,3
24545,6
24546,4
24547,6
24548,2
24549,3
24550,6
24551,4
24552,3
24553,6
24554,4
24555,4
24556,3
24557,1
24558,6
24559,4
24560,3
24562,3
24563,1
24564,2
24565,3
24566,1
24567,6
24568,6
24570,1
24571,4
24572,1
24573,4
24574,3
24575,3
24576,3
24577,3
24578,1
24579,3
24580,2
24581,3
24582,3
24583,3
24584,3
24585,1
24586,1
24587,4
24588,4
24589,5
24590,4
24591,5
24592,6
24593,4
24594,3
24595,3
24596,3
24597,4
24598,3
24599,3
24601,4
24602,6
24603,3
24604,3
24605,5
24606,4
24607,4
24608,3
24609,3
24610,3
24611,3
24612,3
24613,3
24614,1
24615,4
24617,3
24618,5
24619,1
24620,2
24621,3
24622,4
24623,6
24625,2
24626,1
24627,5
24628,6
24629,3
24631,3
24632,3
24634,3
24635,5
24636,6
24638,6
24639,1
24640,3
24641,1
24642,4
24644,3
24645,3
24646,6
24647,6
24648,6
24649,6
24650,1
24651,3
24652,1
24653,5
24654,3
24655,4
24656,3
24657,3
24658,1
24659,4
24660,4
24661,6
24662,3
24664,3
24665,3
24666,1
24667,3
24668,4
24669,3
24670,6
24671,3
24673,1
24674,1
24675,5
24676,5
24679,1
24680,1
24681,5
24682,4
24683,3
24684,3
24685,3
24686,6
24687,4
24688,6
24689,3
24690,5
24691,3
24692,5
24693,3
24694,4
24695,3
24696,3
24697,2
24698,6
24699,5
24700,4
24701,6
24702,1
24703,4
24704,5
24705,6
24707,3
24708,4
24709,3
24710,1
24711,1
24712,4
24713,6
24714,3
24715,3
24716,3
24718,3
24719,5
24720,3
24721,4
24722,3
24723,6
24724,4
24725,4
24726,1
24727,4
24728,3
24729,2
24731,3
24732,6
24733,5
24734,3
24735,3
24737,1
24738,2
24739,5
24741,5
24743,3
24744,4
24745,6
24746,5
24747,5
24749,6
24750,3
24752,4
24754,3
24755,3
24756,6
24757,1
24758,6
24759,2
24760,3
24761,5
24762,4
24763,3
24764,5
24765,6
24767,5
24768,4
24769,4
24770,3
24771,3
24772,3
24773,4
24774,4
24775,5
24776,3
24777,1
24778,1
24779,3
24780,5
24781,3
24782,3
24783,3
24784,3
24785,3
24786,3
24787,3
24788,1
24789,3
24790,6
24791,4
24792,3
24793,3
24794,4
24797,6
24799,5
24800,3
24801,4
24802,6
24803,3
24805,6
24806,1
24808,3
24809,4
24810,4
24811,3
24812,5
24813,5
24814,1
24815,6
24816,1
24817,2
24818,6
24819,3
24821,6
24822,6
24823,3
24824,5
24825,3
24826,6
24827,4
24828,4
24829,6
24830,3
24831,3
24832,3
24833,3
24834,3
24835,4
24836,4
24837,3
24838,5
24839,3
24840,3
24841,4
24842,3
24843,6
24844,4
24845,6
24846,6
24847,3
24848,6
24849,3
24851,4
24852,2
24853,1
24854,6
24855,6
24856,6
24858,3
24859,3
24860,3
24862,3
24863,6
24865,1
24866,6
24867,3
24868,6
24869,3
24870,4
24871,1
24872,4
24873,6
24874,3
24875,6
24876,6
24877,4
24878,6
24879,5
24880,3
24881,3
24882,2
24885,4
24886,3
24888,5
24889,1
24891,1
24892,4
24893,3
24894,4
24895,1
24896,3
24897,5
24898,4
24900,1
24901,3
24902,3
24904,4
24905,6
24906,3
24907,3
24908,1
24909,4
24910,6
24911,6
24912,4
24913,3
24914,6
24915,1
24916,3
24917,5
24918,1
24919,1
24920,3
24921,5
24922,3
24923,5
24924,3
24925,3
24926,6
24927,1
24928,3
24929,3
24930,5
24932,1
24933,1
24934,6
24935,5
24937,6
24938,1
24939,3
24940,4
24941,4
24943,3
24944,2
24945,3
24946,1
24947,4
24949,6
24950,4
24951,3
24952,2
24953,3
24954,6
24955,3
24956,3
24959,4
24960,4
24961,6
24962,2
24963,6
24964,3
24965,3
24966,6
24967,5
24968,3
24969,6
24970,5
24971,3
24973,6
24974,2
24975,3
24976,3
24977,4
24978,5
24979,3
24980,4
24981,6
24982,3
24983,3
24984,3
24985,3
24986,4
24987,1
24988,6
24989,4
24990,3
24991,3
24992,4
24993,5
24994,3
24995,5
24996,3
24997,6
24998,3
24999,3
25000,4
25001,3
25002,2
25003,3
25004,3
25005,3
25006,3
25007,3
25008,1
25009,3
25010,6
25011,1
25012,4
25013,3
25014,6
25015,5
25016,2
25017,3
25020,1
25021,6
25022,1
25023,5
25024,3
25025,3
25026,3
25027,2
25029,5
25030,3
25032,1
25033,6
25034,6
25035,1
25036,4
25037,5
25039,3
25042,4
25043,3
25044,3
25045,4
25046,1
25047,3
25048,6
25050,3
25052,4
25053,3
25054,4
25055,2
25057,4
25058,5
25059,5
25060,1
25061,3
25063,5
25064,3
25065,3
25066,1
25067,6
25069,6
25070,2
25071,1
25072,4
25073,1
25074,3
25075,5
25076,5
25077,6
25078,4
25079,4
25080,6
25081,3
25083,6
25084,6
25086,3
25087,3
25088,6
25089,3
25090,5
25091,3
25092,6
25093,5
25094,3
25095,2
25097,4
25098,5
25100,3
25101,3
25103,6
25104,5
25105,3
25107,6
25108,3
25109,3
25110,4
25111,3
25112,4
25113,3
25114,6
25115,1
25116,3
25117,3
25118,4
25119,6
25120,5
25121,4
25122,3
25124,3
25125,6
25126,3
25127,6
25128,3
25129,1
25130,6
25132,4
25133,5
25134,5
25135,4
25136,6
25137,6
25138,4
25139,4
25140,2
25141,6
25142,6
25143,3
25144,6
25146,1
25147,5
25148,4
25150,2
25152,4
25153,3
25154,3
25155,5
25156,3
25157,4
25158,4
25160,2
25161,2
25162,2
25163,5
25164,4
25165,4
25167,5
25170,3
25171,6
25172,6
25173,6
25175,5
25176,5
25178,2
25179,1
25180,3
25181,3
25182,3
25184,6
25185,3
25186,3
25187,3
25188,3
25190,4
25191,4
25192,4
25193,4
25194,4
25195,2
25196,4
25197,1
25198,1
25199,3
25200,5
25201,4
25202,3
25203,4
25204,2
25205,6
25206,3
25207,5
25208,6
25209,6
25210,3
25211,3
25212,3
25213,4
25214,4
25215,2
25216,5
25217,3
25218,4
25219,6
25220,3
25221,6
25222,3
25223,1
25224,1
25226,3
25227,4
25228,4
25229,4
25230,6
25231,3
25232,1
25233,6
25234,1
25235,1
25236,4
25237,6
25238,6
25239,4
25240,5
25241,3
25242,1
25243,3
25244,3
25245,3
25246,5
25247,5
25248,3
25249,3
25250,6
25251,4
25252,3
25253,1
25254,6
25255,1
25256,5
25257,3
25258,5
25259,3
25260,3
25261,2
25262,4
25263,6
25264,4
25265,6
25267,1
25268,3
25269,4
25270,4
25271,3
25272,4
25273,1
25274,4
25275,2
25276,3
25277,6
25278,1
25280,3
25281,3
25282,3
25283,3
25284,4
25285,4
25286,3
25287,4
25288,1
25289,3
25290,3
25291,4
25292,3
25293,1
25294,6
25295,5
25296,4
25297,2
25298,3
25299,5
25300,5
25301,3
25302,3
25303,3
25304,3
25305,6
25306,2
25307,3
25308,1
25309,1
25310,6
25311,3
25312,4
25313,3
25315,4
25316,1
25317,3
25318,3
25319,3
25320,2
25321,6
25323,6
25324,4
25325,4
25326,3
25327,6
25328,3
25329,4
25330,3
25331,6
25333,4
25334,4
25335,3
25336,3
25337,4
25339,3
25340,6
25341,6
25342,4
25343,1
25344,4
25346,3
25347,5
25348,6
25349,3
25350,4
25351,3
25352,3
25353,5
25354,2
25355,3
25356,6
25357,3
25358,1
25359,3
25360,3
25361,6
25362,5
25363,6
25364,3
25365,2
25366,3
25367,3
25368,5
25369,3
25370,3
25371,5
25372,1
25373,3
25374,6
25375,4
25376,5
25377,6
25378,1
25379,5
25381,3
25382,3
25383,1
25384,4
25385,6
25387,2
25388,1
25389,6
25390,3
25391,6
25392,2
25393,5
25394,3
25395,3
25396,6
25397,3
25399,1
25400,3
25401,6
25403,6
25404,2
25405,3
25406,4
25407,6
25409,6
25410,4
25411,3
25412,3
25413,3
25414,3
25415,3
25416,4
25418,5
25420,4
25421,3
25422,4
25423,3
25424,1
25425,5
25426,3
25427,3
25428,6
25429,3
25430,1
25432,4
25433,3
25434,6
25435,3
25436,1
25438,4
25439,1
25440,3
25441,6
25442,1
25443,3
25444,5
25445,3
25446,4
25447,6
25448,3
25449,6
25450,1
25452,3
25453,6
25454,4
25455,3
25456,4
25457,3
25458,3
25459,5
25461,4
25462,6
25463,3
25464,3
25465,1
25466,6
25467,6
25468,3
25469,5
25470,4
25471,6
25472,1
25473,3
25474,6
25475,3
25476,3
25477,5
25478,6
25479,5
25480,1
25481,5
25482,4
25483,1
25484,6
25485,3
25486,4
25488,6
25490,3
25491,3
25492,1
25493,3
25494,4
25495,5
25496,4
25497,3
25498,6
25499,6
25500,6
25501,6
25502,5
25503,1
25504,6
25505,5
25507,1
25508,4
25509,4
25510,6
25511,3
25512,3
25513,4
25514,6
25515,3
25516,2
25518,3
25519,3
25520,3
25521,6
25522,1
25523,5
25524,6
25525,3
25527,1
25528,1
25529,3
25530,3
25531,3
25532,4
25533,5
25534,6
25535,5
25536,1
25537,3
25538,2
25539,4
25540,6
25541,1
25542,2
25543,6
25544,5
25545,3
25546,1
25547,5
25548,3
25549,1
25550,2
25551,3
25552,3
25553,3
25554,4
25555,3
25556,6
25557,4
25558,3
25559,3
25561,6
25562,3
25563,3
25564,4
25567,5
25568,6
25569,3
25570,6
25572,1
25573,3
25574,3
25575,3
25576,4
25577,4
25578,4
25579,4
25580,4
25581,4
25582,3
25583,5
25584,3
25585,6
25586,3
25587,4
25588,5
25589,1
25590,1
25591,3
25592,1
25593,3
25594,3
25595,4
25596,6
25597,3
25598,3
25599,4
25600,3
25601,3
25602,4
25603,1
25604,6
25605,5
25607,4
25608,3
25609,6
25610,6
25611,3
25612,3
25613,4
25615,6
25616,1
25617,1
25618,3
25619,1
25620,6
25621,6
25622,6
25623,3
25624,3
25625,3
25626,2
25627,3
25628,3
25629,3
25630,3
25631,4
25632,3
25633,4
25634,1
25635,3
25636,4
25637,4
25638,6
25639,6
25641,3
25642,2
25643,3
25645,1
25646,3
25647,6
25648,2
25649,3
25650,3
25651,3
25652,3
25653,1
25654,5
25655,3
25656,3
25657,2
25658,1
25659,5
25660,6
25661,1
25662,5
25663,2
25664,6
25665,4
25666,1
25668,1
25669,3
25672,3
25673,3
25675,3
25676,3
25677,3
25678,1
25679,5
25680,3
25681,3
25682,6
25683,5
25686,1
25687,5
25688,3
25690,6
25691,3
25692,3
25694,6
25695,3
25696,3
25697,4
25699,3
25700,3
25701,2
25703,6
25704,3
25705,3
25706,1
25707,3
25708,6
25709,3
25710,4
25711,3
25712,6
25714,4
25715,4
25716,3
25717,3
25718,6
25719,1
25720,3
25722,6
25723,4
25724,6
25725,3
25726,3
25727,3
25728,4
25729,6
25731,3
25732,3
25733,3
25734,6
25735,3
25736,6
25737,3
25738,4
25739,5
25740,3
25741,2
25742,6
25743,6
25744,3
25745,4
25746,6
25747,3
25748,3
25749,6
25750,5
25751,6
25752,5
25753,3
25754,2
25755,5
25756,2
25757,1
25758,5
25759,6
25760,3
25761,6
25762,4
25763,5
25764,6
25765,3
25766,3
25767,3
25768,5
25769,2
25771,1
25772,6
25773,6
25774,5
25775,3
25776,4
25777,3
25778,3
25779,5
25781,3
25783,6
25784,6
25785,3
25786,6
25787,1
25788,3
25789,6
25790,3
25791,3
25792,1
25793,1
25794,2
25795,3
25797,3
25798,6
25799,5
25801,1
25802,4
25803,5
25804,3
25805,6
25806,4
25808,4
25809,3
25810,5
25811,6
25812,2
25813,1
25814,4
25815,2
25816,4
25818,3
25820,1
25821,4
25822,1
25823,3
25824,1
25825,3
25826,6
25827,3
25828,5
25829,4
25830,3
25831,6
25832,3
25833,3
25834,6
25835,4
25836,3
25837,6
25838,2
25839,3
25840,5
25841,6
25842,3
25843,2
25844,6
25845,6
25847,3
25848,4
25849,3
25850,1
25851,3
25852,6
25853,2
25854,1
25855,4
25856,3
25858,3
25861,1
25862,5
25863,2
25864,6
25865,3
25866,6
25867,3
25868,4
25869,3
25870,3
25871,3
25872,3
25873,3
25874,2
25875,3
25877,1
25878,3
25879,3
25880,3
25881,3
25882,1
25883,3
25885,2
25886,1
25887,6
25888,2
25889,5
25890,3
25891,4
25892,4
25893,5
25894,3
25895,6
25896,4
25897,4
25898,4
25900,4
25901,4
25902,5
25903,3
25904,4
25905,6
25906,3
25907,1
25908,4
25909,1
25911,3
25913,6
25914,5
25915,4
25916,3
25917,5
25918,4
25919,3
25920,2
25921,3
25922,3
25923,3
25924,5
25925,4
25926,2
25927,2
25929,3
25930,3
25931,6
25933,2
25934,3
25935,3
25936,3
25937,4
25938,3
25939,4
25941,5
25942,3
25943,3
25944,1
25945,1
25946,5
25947,3
25949,3
25950,3
25951,1
25952,2
25953,3
25954,5
25955,4
25956,1
25957,4
25958,3
25959,3
25960,3
25961,3
25962,3
25963,3
25964,4
25965,4
25966,3
25967,3
25968,5
25969,3
25970,1
25972,6
25973,3
25974,3
25975,1
25976,5
25977,3
25978,1
25979,4
25981,3
25983,6
25984,3
25985,3
25986,1
25987,4
25989,5
25990,4
25991,4
25992,3
25993,3
25995,3
